,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
2124,18.0,17.0,17.0,15.0,19.0,27.0,7.0,15.0,13.0,13.0,13.0,36.0,34.0,80.0,322.0,8.0,8.0,47.0,9.0,58.0,120.0,11.0,59.0,32.0,26.0,97.0,15.0,34.0,72.0,19.0,19.0,7.0,8.0,40.0,6.0,8.0,17.0,3.0,19.0,21.0,20.0,9.0,31.9,39.96,54.06,92.38,1.9734,0.0,1.72185,1.71406,1.79247,6.3455,0.0,0.0,0.0,1.24908,1.3745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4461,1.21561,1.25392,1.32633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59464,2.62423,1.2201
2125,15.0,16.0,32.0,23.0,11.0,20.0,18.0,0.0,30.0,10.0,16.0,29.0,31.0,13.0,26.0,17.0,14.0,42.0,14.0,3.0,11.0,10.0,33.0,24.0,69.0,28.0,16.0,13.0,37.0,11.0,16.0,12.0,11.0,38.0,7.0,6.0,16.0,4.0,30.0,17.0,23.0,10.0,22.5,52.17,18.36,45.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38641,0.0,1.20015,1.27999,0.0
2126,13.0,21.0,28.0,13.0,31.0,34.0,31.0,16.0,33.0,21.0,36.0,14.0,47.0,21.0,39.0,20.0,29.0,34.0,14.0,44.0,101.0,21.0,66.0,48.0,72.0,52.0,14.0,16.0,67.0,25.0,20.0,12.0,9.0,52.0,9.0,15.0,21.0,4.0,21.0,17.0,19.0,12.0,23.6,72.15,101.796,77.686,0.0,0.0,2.64066,4.34615,3.39329,5.28114,0.0,4.01131,1.85896,1.8811,1.40752,1.53524,2.11276,2.09876,2.29873,0.0,1.49788,2.28349,2.60576,1.44681,2.86433,1.56966,1.65933,1.64667,0.0,0.0,0.0,7.53435,0.0,1.20781,2.30151,5.66641,5.84653,1.76811
2127,12.0,26.0,23.0,17.0,21.0,22.0,23.0,9.0,17.0,14.0,23.0,22.0,29.0,23.0,67.0,43.0,11.0,29.0,22.0,8.0,25.0,15.0,47.0,61.0,40.0,36.0,10.0,16.0,35.0,17.0,14.0,8.0,7.0,52.0,11.0,8.0,13.0,4.0,25.0,19.0,23.0,10.0,40.75,33.3,93.84,133.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,13.0,15.0,14.0,13.0,24.0,14.0,24.0,20.0,14.0,15.0,13.0,36.0,13.0,27.0,30.0,19.0,30.0,21.0,22.0,16.0,11.0,14.0,42.0,44.0,18.0,48.0,14.0,23.0,9.0,24.0,14.0,5.0,5.0,35.0,4.0,3.0,4.0,4.0,20.0,15.0,20.0,11.0,22.85,47.73,48.96,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,11.0,22.0,13.0,9.0,19.0,7.0,11.0,24.0,7.0,27.0,13.0,7.0,21.0,27.0,26.0,8.0,17.0,28.0,9.0,7.0,11.0,22.0,30.0,21.0,20.0,0.0,14.0,10.0,13.0,11.0,11.0,5.0,6.0,31.0,6.0,8.0,11.0,2.0,13.0,16.0,14.0,10.0,20.5,49.95,24.48,73.78,0.0,0.0,0.0,1.32337,0.0,1.15591,0.0,0.0,0.0,1.30168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0845,0.0,0.0
2130,13.0,20.0,17.0,14.0,11.0,6.0,18.0,7.0,17.0,12.0,21.0,7.0,36.0,17.0,19.0,29.0,7.0,15.0,12.0,10.0,15.0,22.0,52.0,37.0,30.0,113.0,8.0,14.0,32.0,9.0,18.0,6.0,7.0,42.0,6.0,6.0,9.0,4.0,18.0,25.0,23.0,9.0,33.55,27.75,44.88,45.88,0.0,0.0,0.0,0.0,0.0,1.08474,0.0,0.0,0.0,0.0,0.0,1.50601,0.0,0.0,0.0,0.0,0.0,1.27801,1.36136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21715,0.0,1.11958,1.1138,0.0
2131,8.0,18.0,15.0,11.0,10.0,13.0,11.0,0.0,19.0,20.0,20.0,7.0,16.0,10.0,45.0,49.0,34.0,155.0,20.0,8.0,17.0,10.0,11.0,26.0,17.0,89.0,10.0,20.0,13.0,1.0,14.0,6.0,5.0,28.0,5.0,8.0,11.0,4.0,19.0,13.0,22.0,8.0,13.5,44.4,58.446,37.82,0.0,0.0,0.0,1.15798,0.0,1.19609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966299,0.0
2132,16.0,18.0,20.0,18.0,9.0,6.0,19.0,12.0,17.0,27.0,13.0,7.0,32.0,31.0,44.0,16.0,47.0,20.0,13.0,9.0,17.0,10.0,14.0,26.0,50.0,32.0,11.0,11.0,32.0,9.0,19.0,7.0,8.0,56.0,7.0,7.0,10.0,4.0,19.0,18.0,20.0,9.0,38.8,64.602,23.46,22.32,0.0,0.0,0.0,1.21016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19742,0.0,0.0,0.0,0.0
2133,19.0,21.0,30.0,17.0,6.0,15.0,17.0,25.0,17.0,15.0,24.0,0.0,31.0,22.0,34.0,16.0,27.0,28.0,24.0,5.0,15.0,11.0,33.0,34.0,17.0,28.0,22.0,19.0,24.0,21.0,14.0,5.0,10.0,62.0,6.0,6.0,10.0,4.0,20.0,15.0,32.0,8.0,38.7,45.51,37.74,37.2,0.0,0.0,0.0,0.0,1.21855,0.0,0.0,0.0,0.0,0.0,1.28372,0.0,0.0,0.0,0.0,0.0,0.0,1.57815,1.47271,1.33974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35115,1.22693,1.89718,1.13071,1.2058,0.0
2134,10.0,10.0,11.0,10.0,29.0,48.0,36.0,4.0,20.0,89.0,113.0,29.0,11.0,11.0,12.0,3.0,14.0,12.0,13.0,59.0,75.0,5.0,7.0,355.0,656.0,76.0,12.0,147.0,429.0,9.0,14.0,15.0,11.0,43.0,8.0,22.0,24.0,3.0,19.0,20.0,18.0,10.0,22.3,65.934,11.22,171.802,0.0,1.40033,1.80942,2.34984,1.95644,4.26863,0.0,0.0,0.0,1.20621,0.0,0.0,2.24329,1.88143,2.32297,0.0,0.0,1.48025,1.5955,0.0,2.30391,1.28762,0.0,0.0,0.0,1.76082,0.0,1.98514,0.0,0.0,0.0,1.33178,1.25392,1.31728
2135,15.0,27.0,18.0,15.0,20.0,51.0,36.0,15.0,44.0,22.0,18.0,0.0,25.0,48.0,98.0,17.0,37.0,38.0,17.0,14.0,24.0,11.0,134.0,63.0,49.0,40.0,16.0,24.0,43.0,29.0,21.0,10.0,7.0,62.0,11.0,16.0,20.0,5.0,20.0,21.0,26.0,8.0,31.15,66.6,32.742,72.54,0.0,0.0,0.0,0.0,1.38374,1.07632,0.0,0.0,0.0,0.0,0.0,1.47714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07122,0.0,0.0
2136,13.0,19.0,18.0,12.0,11.0,11.0,11.0,21.0,4.0,29.0,16.0,7.0,5.0,24.0,10.0,33.0,122.0,361.0,12.0,36.0,43.0,4.0,4.0,28.0,49.0,0.0,7.0,23.0,24.0,3.0,18.0,11.0,6.0,28.0,11.0,11.0,8.0,4.0,23.0,30.0,27.0,7.0,21.4,44.4,30.6,159.96,0.0,0.0,0.0,0.0,0.0,1.07071,0.0,0.0,0.0,1.41246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18765
2137,11.0,22.0,20.0,18.0,16.0,17.0,24.0,10.0,35.0,12.0,12.0,7.0,45.0,24.0,38.0,80.0,23.0,41.0,16.0,22.0,20.0,12.0,68.0,54.0,37.0,36.0,16.0,28.0,24.0,19.0,18.0,6.0,5.0,44.0,11.0,13.0,11.0,4.0,18.0,22.0,22.0,15.0,39.35,49.95,75.072,106.64,0.0,0.0,1.79741,1.38038,0.0,1.60789,0.0,0.0,0.0,1.53468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14297,0.0,0.0
2138,16.0,21.0,18.0,19.0,7.0,19.0,26.0,15.0,14.0,23.0,13.0,23.0,22.0,66.0,96.0,15.0,28.0,16.0,9.0,22.0,25.0,14.0,33.0,30.0,55.0,48.0,9.0,34.0,57.0,25.0,14.0,9.0,11.0,38.0,10.0,15.0,18.0,2.0,35.0,18.0,25.0,10.0,40.45,36.63,47.94,93.62,0.0,0.0,1.19049,1.54249,1.12942,1.47165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29235,1.65384,1.3327,0.0,0.0,0.0,1.41125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38345,1.3823,0.0
2139,18.0,22.0,21.0,18.0,22.0,19.0,19.0,24.0,31.0,21.0,16.0,14.0,27.0,65.0,275.0,15.0,17.0,37.0,19.0,24.0,31.0,10.0,104.0,72.0,30.0,36.0,13.0,53.0,96.0,11.0,22.0,9.0,8.0,62.0,10.0,14.0,18.0,5.0,29.0,27.0,23.0,11.0,41.5,48.84,67.32,102.3,0.0,0.0,0.0,1.36147,1.30235,1.08483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18491,0.0,1.18195,0.0,0.0,0.0,0.0,1.53638,0.0,0.0,0.0,1.19327,1.12621,0.0
2140,12.0,13.0,16.0,16.0,9.0,18.0,17.0,17.0,18.0,13.0,28.0,7.0,32.0,17.0,49.0,5.0,14.0,35.0,30.0,10.0,14.0,7.0,92.0,78.0,31.0,52.0,13.0,21.0,32.0,9.0,18.0,8.0,8.0,47.0,6.0,8.0,15.0,3.0,22.0,18.0,25.0,9.0,26.1,35.52,87.72,45.88,0.0,0.0,0.0,1.26274,1.24953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27075,0.0,0.0,0.0,1.25852,1.23182,0.0,0.0,0.0,0.0,2.07892,0.0,1.25834,0.0,1.1161,1.11079,0.0
2141,14.0,18.0,22.0,17.0,21.0,21.0,19.0,0.0,17.0,18.0,20.0,14.0,30.0,39.0,57.0,10.0,47.0,46.0,21.0,15.0,15.0,11.0,47.0,43.0,65.0,68.0,19.0,21.0,24.0,7.0,19.0,12.0,7.0,62.0,8.0,8.0,7.0,4.0,31.0,17.0,29.0,10.0,33.9,43.29,75.48,94.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51621,0.0,0.0,0.0,0.0,0.0,1.28363,1.31686,1.30982,1.30295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37157,0.0,0.0,0.0,0.0
2142,10.0,7.0,11.0,13.0,15.0,12.0,18.0,6.0,11.0,12.0,26.0,22.0,5.0,12.0,11.0,57.0,12.0,14.0,7.0,5.0,13.0,10.0,68.0,32.0,20.0,32.0,12.0,14.0,24.0,13.0,15.0,7.0,10.0,45.0,4.0,5.0,11.0,3.0,17.0,15.0,20.0,8.0,24.05,31.08,69.36,17.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,16.0,19.0,27.0,17.0,23.0,23.0,16.0,29.0,32.0,21.0,30.0,22.0,25.0,24.0,35.0,19.0,13.0,41.0,32.0,16.0,21.0,14.0,35.0,32.0,47.0,68.0,11.0,27.0,30.0,19.0,17.0,15.0,9.0,48.0,7.0,15.0,19.0,4.0,24.0,22.0,29.0,11.0,33.35,106.56,60.996,133.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20943,0.0,0.0,0.0,0.0
2144,14.0,15.0,16.0,18.0,19.0,11.0,22.0,10.0,20.0,29.0,23.0,29.0,22.0,41.0,48.0,49.0,13.0,44.0,12.0,10.0,20.0,11.0,37.0,39.0,34.0,16.0,9.0,18.0,26.0,5.0,20.0,9.0,9.0,45.0,6.0,9.0,18.0,2.0,19.0,24.0,23.0,9.0,33.45,46.62,55.08,143.84,0.0,0.0,0.0,1.21608,1.23007,1.16389,0.0,0.0,0.0,0.0,0.0,1.71992,0.0,0.0,0.0,0.0,1.45382,0.0,1.27019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46819,1.49581,0.0
2145,14.0,18.0,17.0,13.0,17.0,11.0,16.0,43.0,8.0,22.0,35.0,22.0,35.0,28.0,39.0,20.0,20.0,21.0,17.0,18.0,17.0,12.0,57.0,39.0,52.0,42.0,12.0,17.0,18.0,21.0,16.0,7.0,7.0,57.0,5.0,7.0,12.0,4.0,24.0,19.0,23.0,14.0,32.55,81.03,78.54,98.58,0.0,0.0,0.0,0.0,1.06535,1.12037,0.0,0.0,0.0,0.0,0.0,0.0,1.8282,1.58433,1.69667,0.0,0.0,1.31334,1.18649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14583,0.0,1.11365,1.16384,0.0
2146,11.0,8.0,19.0,17.0,19.0,6.0,18.0,3.0,14.0,13.0,25.0,29.0,34.0,6.0,16.0,28.0,8.0,6.0,14.0,8.0,11.0,15.0,59.0,30.0,42.0,68.0,17.0,17.0,15.0,15.0,10.0,7.0,5.0,48.0,5.0,3.0,6.0,3.0,15.0,15.0,16.0,8.0,21.4,37.074,37.128,17.98,0.0,0.0,0.0,1.22254,0.0,1.10962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,16.0,16.0,19.0,14.0,21.0,24.0,11.0,0.0,20.0,18.0,16.0,7.0,21.0,44.0,40.0,50.0,8.0,20.0,16.0,12.0,21.0,12.0,18.0,26.0,39.0,56.0,18.0,17.0,32.0,9.0,20.0,7.0,6.0,42.0,5.0,11.0,19.0,3.0,25.0,21.0,21.0,11.0,26.0,57.276,21.42,17.36,0.0,0.0,0.0,0.0,1.2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70748,1.57296,1.75454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19995,1.11154,0.0
2148,14.0,17.0,17.0,11.0,8.0,38.0,24.0,17.0,29.0,50.0,76.0,14.0,39.0,20.0,13.0,37.0,12.0,33.0,21.0,82.0,106.0,15.0,30.0,63.0,449.0,28.0,9.0,68.0,364.0,15.0,18.0,11.0,8.0,36.0,14.0,14.0,16.0,4.0,20.0,24.0,18.0,10.0,25.25,102.12,34.68,33.48,0.0,0.0,0.0,1.49524,1.20802,1.65424,0.0,0.0,0.0,1.55809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59018,1.22517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18479,1.11476,0.0
2149,11.0,15.0,14.0,15.0,25.0,25.0,26.0,3.0,23.0,32.0,25.0,44.0,45.0,33.0,42.0,36.0,46.0,18.0,19.0,44.0,48.0,7.0,26.0,52.0,33.0,129.0,11.0,27.0,29.0,9.0,18.0,8.0,7.0,39.0,11.0,15.0,17.0,6.0,23.0,27.0,21.0,12.0,22.3,61.05,74.46,176.638,0.0,0.0,2.01326,2.2112,4.14658,1.54516,0.0,2.55642,0.0,1.27752,1.3034,1.66655,0.0,0.0,0.0,0.0,1.40641,3.66546,3.46245,0.0,2.90906,2.44319,2.81924,1.42656,0.0,0.0,0.0,1.72576,0.0,1.38706,0.0,2.20305,1.82623,1.3754
2150,13.0,9.0,8.0,14.0,8.0,6.0,8.0,0.0,6.0,11.0,11.0,7.0,42.0,24.0,17.0,33.0,7.0,6.0,7.0,7.0,10.0,7.0,26.0,19.0,48.0,0.0,5.0,13.0,18.0,1.0,12.0,4.0,3.0,35.0,7.0,5.0,6.0,5.0,23.0,16.0,13.0,7.0,8.65,57.72,36.72,31.0,0.0,0.0,1.95378,2.30252,1.65168,3.43171,0.0,2.05191,5.02662,3.23945,1.39403,1.11456,0.0,0.0,0.0,0.0,0.0,1.49666,1.40199,1.27739,2.40385,1.22838,1.26121,1.43319,1.3901,0.0,0.0,2.00909,0.0,1.26758,0.0,1.64052,1.68259,1.3997
2151,16.0,10.0,18.0,15.0,12.0,9.0,11.0,8.0,23.0,16.0,26.0,7.0,23.0,31.0,26.0,1.0,21.0,37.0,15.0,8.0,23.0,12.0,78.0,32.0,23.0,56.0,12.0,18.0,20.0,9.0,15.0,8.0,3.0,34.0,4.0,4.0,5.0,4.0,17.0,16.0,17.0,11.0,33.65,49.95,45.9,67.58,1.28036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,14.0,16.0,20.0,25.0,11.0,7.0,17.0,0.0,24.0,26.0,20.0,14.0,34.0,20.0,26.0,40.0,16.0,26.0,13.0,12.0,16.0,10.0,59.0,24.0,58.0,44.0,21.0,18.0,26.0,17.0,21.0,9.0,8.0,50.0,7.0,6.0,5.0,8.0,21.0,16.0,20.0,12.0,31.45,26.862,45.9,85.374,0.0,0.0,0.0,1.20989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,11.0,12.0,21.0,9.0,12.0,11.0,10.0,0.0,18.0,7.0,31.0,22.0,22.0,9.0,33.0,7.0,9.0,24.0,6.0,8.0,14.0,14.0,37.0,56.0,13.0,24.0,9.0,11.0,24.0,5.0,12.0,9.0,8.0,25.0,4.0,8.0,13.0,2.0,16.0,19.0,16.0,6.0,21.05,43.956,73.44,47.368,0.0,0.0,0.0,1.5509,1.22645,0.0,0.0,0.0,0.0,1.49426,1.32279,0.0,0.0,0.0,0.0,0.0,1.52009,1.39687,1.32599,0.0,1.23178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38804,1.27796,0.0,1.3407,1.49359,0.0
2154,10.0,12.0,16.0,13.0,34.0,9.0,19.0,13.0,18.0,21.0,13.0,14.0,40.0,49.0,36.0,26.0,15.0,41.0,10.0,8.0,18.0,7.0,14.0,67.0,78.0,80.0,15.0,14.0,32.0,19.0,17.0,5.0,6.0,51.0,5.0,6.0,13.0,3.0,17.0,12.0,15.0,8.0,23.35,58.83,68.34,96.596,0.0,0.0,0.0,1.53228,1.21721,1.13249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6648,1.34137,0.0,1.40123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23053,1.2278,0.0
2155,16.0,14.0,22.0,15.0,20.0,13.0,14.0,16.0,12.0,22.0,14.0,14.0,36.0,33.0,33.0,13.0,6.0,36.0,12.0,10.0,15.0,14.0,75.0,56.0,56.0,72.0,13.0,15.0,28.0,11.0,17.0,7.0,6.0,38.0,5.0,7.0,8.0,4.0,26.0,18.0,25.0,12.0,33.1,27.75,62.22,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,14.0,12.0,16.0,11.0,13.0,26.0,14.0,0.0,11.0,15.0,34.0,29.0,49.0,42.0,28.0,15.0,39.0,36.0,15.0,16.0,21.0,15.0,52.0,65.0,23.0,40.0,18.0,20.0,35.0,5.0,14.0,7.0,7.0,38.0,6.0,10.0,12.0,2.0,18.0,24.0,28.0,10.0,28.6,61.05,43.86,71.424,0.0,0.0,0.0,0.0,1.22001,0.0,0.0,1.86259,0.0,1.35455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27974,1.35378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23885,1.1926,0.0
2157,15.0,17.0,17.0,14.0,12.0,15.0,21.0,12.0,40.0,16.0,25.0,14.0,34.0,51.0,219.0,25.0,28.0,38.0,11.0,33.0,41.0,14.0,40.0,43.0,56.0,40.0,15.0,29.0,34.0,35.0,17.0,11.0,6.0,42.0,9.0,13.0,13.0,3.0,18.0,19.0,18.0,9.0,19.7,58.83,42.84,102.858,0.0,0.0,0.0,3.49224,2.72114,2.35798,0.0,3.14189,8.63736,4.81049,0.0,0.0,2.1044,1.78651,1.7792,0.0,1.38372,3.81308,3.86744,0.0,1.73548,1.50723,1.47269,2.21358,1.61739,2.0052,0.0,2.24927,0.0,1.42237,2.17017,3.5042,3.78834,0.0
2158,18.0,23.0,31.0,19.0,16.0,30.0,22.0,10.0,27.0,22.0,21.0,36.0,46.0,30.0,32.0,14.0,35.0,47.0,22.0,17.0,21.0,10.0,99.0,34.0,42.0,48.0,10.0,23.0,31.0,15.0,23.0,9.0,9.0,42.0,8.0,14.0,16.0,4.0,17.0,22.0,21.0,11.0,36.1,63.27,43.86,106.02,0.0,0.0,0.0,1.20407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,15.0,21.0,26.0,14.0,21.0,17.0,15.0,8.0,20.0,23.0,28.0,29.0,35.0,71.0,79.0,26.0,12.0,36.0,12.0,8.0,20.0,18.0,37.0,39.0,50.0,60.0,8.0,26.0,43.0,5.0,20.0,9.0,8.0,44.0,8.0,13.0,20.0,3.0,18.0,25.0,21.0,8.0,21.45,37.74,66.3,68.82,0.0,0.0,0.0,0.0,0.0,1.01772,0.0,0.0,1.6649,1.20278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46591,1.41231,0.0
2160,19.0,17.0,20.0,15.0,26.0,13.0,20.0,11.0,13.0,13.0,30.0,22.0,31.0,27.0,56.0,52.0,18.0,40.0,20.0,18.0,24.0,20.0,47.0,54.0,56.0,76.0,13.0,25.0,31.0,17.0,15.0,7.0,6.0,45.0,8.0,6.0,11.0,4.0,20.0,22.0,16.0,12.0,37.3,45.51,77.52,59.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,10.0,10.0,16.0,11.0,9.0,3.0,10.0,12.0,13.0,11.0,16.0,14.0,25.0,34.0,21.0,14.0,24.0,20.0,16.0,7.0,10.0,2.0,33.0,37.0,23.0,24.0,14.0,7.0,27.0,7.0,14.0,5.0,3.0,33.0,5.0,6.0,7.0,4.0,17.0,17.0,17.0,10.0,20.65,27.75,53.754,78.492,0.0,0.0,0.0,1.26635,0.0,0.0,0.0,0.0,0.0,1.40037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39675,1.24625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16234,1.19955,0.0
2162,13.0,13.0,16.0,19.0,12.0,11.0,14.0,17.0,15.0,18.0,21.0,7.0,50.0,9.0,35.0,25.0,18.0,21.0,20.0,11.0,16.0,5.0,21.0,65.0,5.0,32.0,13.0,17.0,18.0,15.0,15.0,5.0,5.0,37.0,6.0,7.0,7.0,2.0,19.0,22.0,17.0,7.0,47.15,48.84,26.52,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22212,1.15881,0.0
2163,10.0,10.0,11.0,15.0,22.0,20.0,14.0,0.0,15.0,18.0,22.0,0.0,10.0,13.0,33.0,29.0,22.0,34.0,6.0,16.0,14.0,11.0,30.0,39.0,31.0,84.0,10.0,17.0,17.0,9.0,12.0,10.0,6.0,34.0,5.0,9.0,9.0,3.0,13.0,16.0,17.0,7.0,14.9,49.95,44.064,118.42,0.0,0.0,0.0,0.0,1.23312,1.03674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,26.0,17.0,26.0,20.0,17.0,17.0,20.0,18.0,10.0,26.0,23.0,29.0,8.0,33.0,38.0,36.0,27.0,25.0,10.0,12.0,22.0,4.0,37.0,50.0,50.0,68.0,15.0,17.0,26.0,13.0,15.0,10.0,9.0,45.0,9.0,6.0,10.0,4.0,22.0,24.0,27.0,11.0,41.65,51.06,56.1,55.18,0.0,0.0,0.0,0.0,0.0,1.07773,0.0,0.0,1.52054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62429,1.29638,1.35069,1.36581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1696,1.15474,0.0
